case,hyperparameters,num_trading_days,pct_trading_days,num_positive_returns,pct_positive_returns,mean,std,min,median,max,skew,kurtosis,t_statistic,p_value
cluster_3,"(30, 200, 2, 0.4, -2, -0.4)",308.6333333,0.508456892,158.3333333,0.514540032,0.001122428,0.025097312,-0.101748875,0.000637639,0.136561872,0.66988299,6.921070137,-0.852309719,0.397839843
cluster_4,"(30, 200, 2, 0.4, -2, -0.4)",261.7,0.431136738,136.8666667,0.528766635,0.001846755,0.024422032,-0.092496687,0.001095255,0.129321511,0.572305686,6.139591754,-3.061878678,0.003559739
cluster_5,"(30, 200, 2, 0.4, -2, -0.4)",273.7666667,0.451015925,139.7333333,0.514914903,0.001158999,0.023104987,-0.104110054,0.000430902,0.127409187,0.818663548,10.6169448,-1.130963739,0.262739212
cluster_0,"(30, 200, 2, 0.5, -2, -0.5)",275.4,0.453706755,137.2333333,0.503489337,0.000929362,0.024348979,-0.122200424,0.0000625,0.123360096,0.403780352,9.408012659,-0.070654052,0.943965352
cluster_1,"(30, 200, 2, 0.5, -2, -0.5)",265.6333333,0.437616694,137.4,0.518621104,0.001723417,0.022649336,-0.083423908,0.000864653,0.117991997,0.727556283,5.842283697,-3.043515002,0.00361784
cluster_2,"(30, 200, 2, 0.5, -2, -0.5)",268.2666667,0.44195497,135.8333333,0.511848143,0.001034049,0.021701298,-0.093805524,0.000391844,0.10406116,0.29290566,5.282625081,-0.407535112,0.685439709
cluster_3,"(30, 200, 2, 0.5, -2, -0.5)",288.9666667,0.476057111,148.2666667,0.515045858,0.001197664,0.025307686,-0.101106402,0.000635553,0.136511712,0.703367733,7.003914437,-1.006609297,0.318909127
cluster_4,"(30, 200, 2, 0.5, -2, -0.5)",250.1333333,0.412081274,131.0666667,0.530043617,0.00192761,0.02440007,-0.091246572,0.001213613,0.127118416,0.586603044,5.86053803,-3.144732302,0.002912723
cluster_5,"(30, 200, 2, 0.5, -2, -0.5)",261.4666667,0.430752334,133.4,0.515358426,0.001225139,0.023307656,-0.104110054,0.000451898,0.127409187,0.827842686,10.56925299,-1.270785863,0.209037443
cluster_0,"(40, 50, 2, 0, -2, 0)",435.25,0.479878721,222,0.511353708,0.000862662,0.022252046,-0.117448661,0.000354333,0.141692438,0.573285381,10.92440439,0.915190831,0.36304363
cluster_1,"(40, 50, 2, 0, -2, 0)",438.225,0.483158765,226.8,0.518823346,0.001181594,0.020915873,-0.098111622,0.000695702,0.139347173,0.798601346,9.639849048,-0.709935994,0.479938258
cluster_2,"(40, 50, 2, 0, -2, 0)",432.725,0.477094818,221.35,0.511860329,0.001107733,0.020339946,-0.092237276,0.000451949,0.13024099,0.820686017,9.026963252,-0.316900148,0.752221135
cluster_3,"(40, 50, 2, 0, -2, 0)",456.65,0.503472988,229.875,0.503768149,0.001011127,0.024149059,-0.114165806,0.000124522,0.165974465,1.003356303,10.83133282,0.183191308,0.85512345
cluster_4,"(40, 50, 2, 0, -2, 0)",422.725,0.46606946,220.9,0.523774754,0.001151392,0.022864831,-0.119606843,0.000979879,0.134873396,0.226619592,8.304949758,-0.480190455,0.632644052
cluster_5,"(40, 50, 2, 0, -2, 0)",428.05,0.471940463,223.85,0.52401942,0.001228199,0.021593933,-0.111786606,0.000839712,0.143140457,0.741184665,12.85598215,-0.90855111,0.366573928
cluster_0,"(40, 50, 2, 0.1, -2, -0.1)",419.825,0.462872106,213.475,0.510030498,0.000836118,0.022385547,-0.117448661,0.000315696,0.141524634,0.573056277,10.96346516,0.996978234,0.322026737
cluster_1,"(40, 50, 2, 0.1, -2, -0.1)",420.775,0.463919515,218,0.519628605,0.001187588,0.020904693,-0.097903267,0.000718413,0.136545012,0.765709999,9.417459531,-0.769670612,0.443986164
cluster_2,"(40, 50, 2, 0.1, -2, -0.1)",416.65,0.459371555,212.725,0.511293472,0.001091019,0.020348859,-0.091063657,0.000426928,0.127337152,0.813256991,8.71405246,-0.281848868,0.778877354
cluster_3,"(40, 50, 2, 0.1, -2, -0.1)",439.55,0.484619625,221.45,0.504016926,0.001054408,0.024253695,-0.112892486,0.000139425,0.165974465,1.030809665,10.95111358,-0.122086039,0.9031466
cluster_4,"(40, 50, 2, 0.1, -2, -0.1)",403.75,0.445148842,211.7,0.525588331,0.001165594,0.022912665,-0.119553842,0.001005324,0.134035415,0.21431721,8.445671241,-0.595683929,0.553392295
cluster_5,"(40, 50, 2, 0.1, -2, -0.1)",410.5,0.452590959,214.75,0.524273445,0.001277051,0.021608557,-0.111786606,0.00084679,0.141604855,0.719636871,12.82142711,-1.1469545,0.255325007
cluster_0,"(40, 50, 2, 0.2, -2, -0.2)",403.9,0.445314223,204.875,0.509008695,0.000827008,0.022495417,-0.117049479,0.000278182,0.141524634,0.594639554,10.98687084,1.050659861,0.296823137
cluster_1,"(40, 50, 2, 0.2, -2, -0.2)",400.725,0.441813671,207.5,0.519601026,0.001213021,0.020964019,-0.096228602,0.000696836,0.136545012,0.803623906,9.551088734,-0.909847565,0.365868222
cluster_2,"(40, 50, 2, 0.2, -2, -0.2)",398.65,0.43952591,203.4,0.511021239,0.001090419,0.020316701,-0.09077493,0.000416942,0.127314994,0.836288804,8.912716824,-0.276112589,0.783264063
cluster_3,"(40, 50, 2, 0.2, -2, -0.2)",422.525,0.465848953,212.3,0.502683654,0.00101846,0.024289683,-0.112695902,0.0000974,0.165556494,1.025545893,11.18083188,0.079814005,0.936591241
cluster_4,"(40, 50, 2, 0.2, -2, -0.2)",382.925,0.422188534,201.225,0.52673388,0.001228667,0.023023955,-0.119553842,0.001006576,0.133273899,0.223159355,8.575540888,-0.897260787,0.372728162
cluster_5,"(40, 50, 2, 0.2, -2, -0.2)",390.475,0.430512679,205.1,0.526415179,0.001356939,0.021649889,-0.111633686,0.000939927,0.139076205,0.666343946,12.35601184,-1.467850396,0.146774268
cluster_0,"(40, 50, 2, 0.3, -2, -0.3)",386.375,0.425992282,196.25,0.509530569,0.00084995,0.022618722,-0.116725457,0.000270019,0.141524634,0.62609588,10.99146849,0.933274306,0.353622272
cluster_1,"(40, 50, 2, 0.3, -2, -0.3)",381.475,0.420589857,197.8,0.520367283,0.0012433,0.021055958,-0.094937697,0.000739489,0.136545012,0.820746701,9.647467745,-0.970557754,0.334884588
cluster_2,"(40, 50, 2, 0.3, -2, -0.3)",380.1,0.41907387,193.85,0.510908329,0.001108884,0.020406893,-0.090472672,0.000409845,0.127166234,0.843924344,8.863229315,-0.324962741,0.746120091
cluster_3,"(40, 50, 2, 0.3, -2, -0.3)",404.5,0.445975744,203.05,0.502241502,0.001056121,0.024435928,-0.110763149,0.0000669,0.165556494,1.068851281,11.20123354,-0.086137331,0.931577981
cluster_4,"(40, 50, 2, 0.3, -2, -0.3)",363.575,0.400854465,190.95,0.526835039,0.001250259,0.022961405,-0.113888908,0.001014838,0.125915328,0.212146204,7.713730063,-0.875740674,0.384264854
cluster_5,"(40, 50, 2, 0.3, -2, -0.3)",370.8,0.408820287,195.275,0.52811426,0.001442503,0.021766621,-0.111525157,0.001010053,0.139076205,0.678081508,12.37239331,-1.748641051,0.084728141
cluster_0,"(40, 50, 2, 0.4, -2, -0.4)",370.325,0.408296582,188.125,0.510021852,0.000871453,0.022721976,-0.115755202,0.000249322,0.14118873,0.646816836,11.06619253,0.892150219,0.375221023
cluster_1,"(40, 50, 2, 0.4, -2, -0.4)",362.4,0.399558986,187.825,0.520301968,0.001254526,0.021215524,-0.094937697,0.000755593,0.136545012,0.83139809,9.614454905,-0.952718707,0.343912166
cluster_2,"(40, 50, 2, 0.4, -2, -0.4)",360.175,0.397105843,183.875,0.511368789,0.001124844,0.020378299,-0.088849288,0.000423457,0.124846258,0.831461607,8.771903063,-0.323818513,0.747039162
cluster_3,"(40, 50, 2, 0.4, -2, -0.4)",386.4,0.426019846,193.675,0.501633155,0.001010885,0.024489462,-0.110763149,0.0000492,0.164969407,1.04006077,11.18578595,0.239219235,0.811563756
cluster_4,"(40, 50, 2, 0.4, -2, -0.4)",341.4,0.376405733,179.775,0.527925811,0.001338347,0.023126152,-0.112073029,0.001091906,0.125915328,0.251154536,7.533919284,-1.192566355,0.237358916
cluster_5,"(40, 50, 2, 0.4, -2, -0.4)",352.1,0.388202867,185.7,0.529255732,0.001484912,0.021899763,-0.109274242,0.001012182,0.139001852,0.729626094,12.1619306,-1.872346452,0.06551278
cluster_0,"(40, 50, 2, 0.5, -2, -0.5)",350.175,0.386080485,177.775,0.509848283,0.000868035,0.022860514,-0.114264187,0.000264835,0.14118873,0.679248156,11.41768626,1.052375092,0.295974736
cluster_1,"(40, 50, 2, 0.5, -2, -0.5)",344.675,0.380016538,178.825,0.520848989,0.001244428,0.021289557,-0.094937697,0.00076705,0.136382447,0.828891661,9.77307744,-0.66836713,0.505979478
cluster_2,"(40, 50, 2, 0.5, -2, -0.5)",342.25,0.377342889,175.125,0.51272844,0.00115247,0.020358782,-0.088220008,0.000468562,0.122865273,0.832318886,8.891694108,-0.250791808,0.802683238
cluster_3,"(40, 50, 2, 0.5, -2, -0.5)",367.15,0.404796031,184.475,0.502917765,0.001049763,0.024539073,-0.11005346,0.000121149,0.164773742,1.06000548,11.45983183,0.241433536,0.809858897
cluster_4,"(40, 50, 2, 0.5, -2, -0.5)",323.95,0.357166483,170.3,0.527114784,0.001352064,0.023308768,-0.112073029,0.001072048,0.125915328,0.263578179,7.467115753,-1.035430303,0.304122518
cluster_5,"(40, 50, 2, 0.5, -2, -0.5)",331.95,0.36598677,175.75,0.530889018,0.001464427,0.02192335,-0.109058529,0.001039549,0.1360442,0.687184027,12.19782222,-1.575045721,0.119663555
cluster_0,"(40, 150, 2, 0, -2, 0)",365.075,0.516371994,182.775,0.502514358,0.000737556,0.023075583,-0.130142369,0.0000245,0.12935537,0.338849574,10.08481932,-0.681304658,0.498094262
cluster_1,"(40, 150, 2, 0, -2, 0)",385.925,0.545862801,198.2,0.514428163,0.001115204,0.021797239,-0.098027104,0.000566975,0.128021349,0.624010721,7.470054868,-2.902055596,0.004936433
cluster_2,"(40, 150, 2, 0, -2, 0)",380.375,0.53801273,193.85,0.512510849,0.000893211,0.020792848,-0.090721056,0.000436914,0.11463081,0.493853844,7.202536848,-1.618145372,0.110121179
cluster_3,"(40, 150, 2, 0, -2, 0)",386.65,0.54688826,195.15,0.505834178,0.000814907,0.025395755,-0.110797492,0.000228314,0.153815172,0.757143832,8.269318217,-1.02060848,0.311386735
cluster_4,"(40, 150, 2, 0, -2, 0)",359.8,0.508910891,186.5,0.521966189,0.001566945,0.023975688,-0.103874308,0.000897917,0.137645502,0.53598785,7.546270909,-4.015693646,0.000178955
cluster_5,"(40, 150, 2, 0, -2, 0)",373.675,0.528536068,192.3,0.516081946,0.000929514,0.021743288,-0.111862104,0.00053445,0.127421275,0.58684223,10.6479801,-1.983579693,0.050980416
cluster_0,"(40, 150, 2, 0.1, -2, -0.1)",346.5,0.49009901,174.075,0.504398961,0.000821825,0.023405696,-0.130142369,0.0000934,0.12935537,0.313810035,9.928824373,-0.871299107,0.386679348
cluster_1,"(40, 150, 2, 0.1, -2, -0.1)",363.8,0.5145686,187.4,0.515715185,0.001231334,0.021941239,-0.096151341,0.000593595,0.127463557,0.647652312,7.342868402,-3.293211986,0.00151688
cluster_2,"(40, 150, 2, 0.1, -2, -0.1)",369.475,0.522595474,188.25,0.512391417,0.000876972,0.020795176,-0.090504348,0.000424005,0.113019936,0.469678999,7.062742825,-1.255090456,0.213467512
cluster_3,"(40, 150, 2, 0.1, -2, -0.1)",372.85,0.527369165,187.975,0.505041681,0.000794075,0.025520144,-0.110797492,0.000221613,0.153815172,0.766445195,8.24768005,-0.705051313,0.483286421
cluster_4,"(40, 150, 2, 0.1, -2, -0.1)",349.95,0.494978784,181.425,0.522443695,0.001590946,0.023808593,-0.101938699,0.000915938,0.137645502,0.594841221,7.507800921,-3.947368303,0.000213088
cluster_5,"(40, 150, 2, 0.1, -2, -0.1)",357.175,0.50519802,183.85,0.516629424,0.000938395,0.021801501,-0.110971441,0.000532225,0.127421275,0.643149056,11.07733812,-1.655330838,0.102049628
cluster_0,"(40, 150, 2, 0.2, -2, -0.2)",333.25,0.47135785,167.25,0.503733065,0.000807249,0.023420667,-0.129256575,0.000101294,0.129295025,0.339336436,10.02604911,-0.863208045,0.391161307
cluster_1,"(40, 150, 2, 0.2, -2, -0.2)",340.225,0.481223479,175.65,0.517125826,0.001374625,0.022033073,-0.093094476,0.000680117,0.127463557,0.726003992,7.362975925,-4.041931789,0.000134379
cluster_2,"(40, 150, 2, 0.2, -2, -0.2)",350.7,0.496039604,179.175,0.513894697,0.000877726,0.020772255,-0.089513763,0.00050808,0.112337154,0.504706746,7.550185472,-1.336916397,0.18553167
cluster_3,"(40, 150, 2, 0.2, -2, -0.2)",354.65,0.501626591,178.55,0.504070585,0.000816998,0.025593532,-0.107750026,0.000179023,0.152550903,0.796286112,8.048525714,-0.89566821,0.373749104
cluster_4,"(40, 150, 2, 0.2, -2, -0.2)",332.4,0.470155587,172.375,0.522599634,0.001636553,0.023780498,-0.101316526,0.000935668,0.134746104,0.584931455,7.256233105,-4.289491106,0.0000692
cluster_5,"(40, 150, 2, 0.2, -2, -0.2)",347.425,0.491407355,178.7,0.516361529,0.000891517,0.021693383,-0.108731455,0.000538857,0.125715551,0.631112471,11.2729584,-1.462461112,0.147928615
cluster_0,"(40, 150, 2, 0.3, -2, -0.3)",319.6,0.452050919,160.325,0.503764293,0.000822532,0.023463772,-0.126844355,0.000116986,0.129295025,0.356246282,10.15005079,-1.018519158,0.312047113
cluster_1,"(40, 150, 2, 0.3, -2, -0.3)",326.9,0.462376238,169.375,0.519341248,0.001437155,0.022165344,-0.091955928,0.000747306,0.127119909,0.733638515,7.324138808,-4.179409107,0.0000813
cluster_2,"(40, 150, 2, 0.3, -2, -0.3)",336.625,0.476131542,171.95,0.514293301,0.00090159,0.020913697,-0.089513763,0.000502491,0.112337154,0.504690584,7.640483783,-1.519513987,0.132958796
cluster_3,"(40, 150, 2, 0.3, -2, -0.3)",342.975,0.485113154,172.35,0.503293188,0.000786909,0.025656811,-0.10768903,0.000137027,0.152550903,0.819131919,8.131841718,-0.876179547,0.383951501
cluster_4,"(40, 150, 2, 0.3, -2, -0.3)",321.825,0.45519802,166.75,0.521892399,0.001614511,0.023820127,-0.101316526,0.000881055,0.134746104,0.582827585,7.297211377,-4.141469542,0.000107912
cluster_5,"(40, 150, 2, 0.3, -2, -0.3)",333.975,0.47238331,171.575,0.515989951,0.000904896,0.021750664,-0.108731455,0.000540216,0.124212901,0.637239141,11.26933865,-1.633199297,0.106572618
cluster_0,"(40, 150, 2, 0.4, -2, -0.4)",301.725,0.426768034,151.9,0.505791876,0.00093555,0.023630337,-0.126286214,0.000194763,0.129295025,0.369137431,10.30138627,-1.577711304,0.119463597
cluster_1,"(40, 150, 2, 0.4, -2, -0.4)",315.2,0.44582744,163.55,0.520208133,0.001479937,0.022227011,-0.091549532,0.000767395,0.127119909,0.757121647,7.404332468,-4.468113471,0.0000287
cluster_2,"(40, 150, 2, 0.4, -2, -0.4)",316.75,0.448019802,161.675,0.514474416,0.000957669,0.020962624,-0.089246507,0.000481671,0.112237195,0.513494976,7.674309897,-1.821825809,0.072753121
cluster_3,"(40, 150, 2, 0.4, -2, -0.4)",330.65,0.467680339,166.3,0.504043194,0.000801902,0.025701101,-0.1075219,0.000180368,0.152059615,0.841432026,8.335983424,-1.09777845,0.276018968
cluster_4,"(40, 150, 2, 0.4, -2, -0.4)",307.5,0.434936351,159.625,0.522386716,0.001666347,0.023905478,-0.101314323,0.000861694,0.134746104,0.607161048,7.38588363,-4.476339623,0.0000332
cluster_5,"(40, 150, 2, 0.4, -2, -0.4)",310.725,0.439497878,160.7,0.519337937,0.001070884,0.02172134,-0.104376634,0.00065257,0.12214008,0.689068836,10.9741004,-2.6082506,0.010970957
cluster_0,"(40, 150, 2, 0.5, -2, -0.5)",286.2,0.404809052,143.95,0.505460678,0.000950272,0.02388568,-0.126286214,0.000207854,0.129295025,0.368313508,10.39406018,-1.588700374,0.117095604
cluster_1,"(40, 150, 2, 0.5, -2, -0.5)",298.55,0.422277228,154.925,0.519973739,0.001452187,0.02227463,-0.090389055,0.000765785,0.12584464,0.739664526,7.232979734,-4.198790308,0.0000775
cluster_2,"(40, 150, 2, 0.5, -2, -0.5)",304.1,0.430127298,155.325,0.515009907,0.001003058,0.020992393,-0.088449021,0.000505268,0.112237195,0.529702223,7.862770041,-1.979387327,0.051806285
cluster_3,"(40, 150, 2, 0.5, -2, -0.5)",314.225,0.444448373,158.325,0.50567407,0.000931828,0.025904593,-0.107152481,0.000246237,0.152059615,0.860932804,8.408502381,-1.552748156,0.125343226
cluster_4,"(40, 150, 2, 0.5, -2, -0.5)",293.5,0.415134371,152.375,0.522581537,0.001677894,0.023965159,-0.101314323,0.000909806,0.129553324,0.54381385,6.855641762,-4.244421215,0.0000787
cluster_5,"(40, 150, 2, 0.5, -2, -0.5)",298.225,0.421817539,154.15,0.51969524,0.001099165,0.021827991,-0.104376634,0.000686707,0.120551998,0.67151792,10.90179392,-2.439904564,0.017278894
cluster_0,"(40, 200, 2, 0, -2, 0)",327.175,0.539003295,163.675,0.502893255,0.000914025,0.023689822,-0.123829449,0.0000762,0.129022241,0.475153249,9.970655044,-0.507582145,0.61337513
cluster_1,"(40, 200, 2, 0, -2, 0)",332.075,0.547075783,169.875,0.513437117,0.00144261,0.022367611,-0.085413336,0.00065338,0.126237072,0.771218988,6.283265688,-3.106790165,0.002772131
cluster_2,"(40, 200, 2, 0, -2, 0)",320.8,0.528500824,163.9,0.513113684,0.000923733,0.02097193,-0.091313623,0.000465022,0.105166581,0.307815483,4.928743472,-0.608416479,0.544788227
cluster_3,"(40, 200, 2, 0, -2, 0)",356.475,0.587273476,181.65,0.511434439,0.000851124,0.025246163,-0.105322273,0.000495413,0.143785559,0.667430805,7.410177711,-0.163252232,0.870859104
cluster_4,"(40, 200, 2, 0, -2, 0)",327.825,0.540074135,168.975,0.52119429,0.001417283,0.024215832,-0.101748926,0.000825731,0.131640902,0.436992296,6.50511115,-2.391025132,0.020154672
cluster_5,"(40, 200, 2, 0, -2, 0)",330.675,0.544769357,167.95,0.511558184,0.000930641,0.022891235,-0.108305711,0.000376452,0.135869307,0.733787995,9.875019751,-0.685734976,0.494962459
cluster_0,"(40, 200, 2, 0.1, -2, -0.1)",313.825,0.517009885,157.075,0.50397517,0.000904564,0.023921627,-0.123829449,0.0000969,0.129022241,0.465447279,9.858121804,-0.547641489,0.585644039
cluster_1,"(40, 200, 2, 0.1, -2, -0.1)",318,0.523887974,163.35,0.515483942,0.001507875,0.02250508,-0.085413336,0.000682001,0.126237072,0.769519358,6.279074017,-3.359815166,0.001265827
cluster_2,"(40, 200, 2, 0.1, -2, -0.1)",308.4,0.508072488,157.5,0.513420201,0.000956926,0.020991597,-0.091023071,0.000477602,0.103774549,0.310459141,4.880600597,-0.820258433,0.414744214
cluster_3,"(40, 200, 2, 0.1, -2, -0.1)",337.75,0.556425041,172.1,0.511330004,0.000910216,0.025125982,-0.103646513,0.000462509,0.143547503,0.708833592,7.721616865,-0.506577096,0.614179455
cluster_4,"(40, 200, 2, 0.1, -2, -0.1)",307.45,0.506507414,158.975,0.521308697,0.001473813,0.024483234,-0.101748926,0.00085801,0.131640902,0.452870944,6.534297066,-2.676504326,0.00955903
cluster_5,"(40, 200, 2, 0.1, -2, -0.1)",319.15,0.525782537,162.05,0.51161346,0.000950537,0.022959681,-0.105972774,0.00037904,0.135224447,0.765617515,9.982680039,-0.872824268,0.385464943
cluster_0,"(40, 200, 2, 0.2, -2, -0.2)",305.125,0.5026771,152.575,0.503997788,0.000920233,0.024067778,-0.123829449,0.0000769,0.128924736,0.4718032,9.814669614,-0.432027085,0.666985619
cluster_1,"(40, 200, 2, 0.2, -2, -0.2)",306,0.504118616,157.575,0.516591162,0.001578521,0.022563955,-0.085324056,0.000765476,0.124504689,0.778163515,6.251208133,-3.317233344,0.001416851
cluster_2,"(40, 200, 2, 0.2, -2, -0.2)",295.925,0.487520593,151.2,0.513658975,0.000940647,0.021051333,-0.090123337,0.000494909,0.103706059,0.31825609,4.925897689,-0.556142988,0.579737949
cluster_3,"(40, 200, 2, 0.2, -2, -0.2)",328.95,0.541927512,167.275,0.509951378,0.000891473,0.02506083,-0.101323066,0.000436998,0.142847492,0.758927094,7.686514314,-0.283160132,0.77789669
cluster_4,"(40, 200, 2, 0.2, -2, -0.2)",291.65,0.480477759,151.525,0.523577418,0.001566135,0.024576867,-0.101572715,0.000956252,0.131640902,0.466215353,6.584489199,-2.925614642,0.004683172
cluster_5,"(40, 200, 2, 0.2, -2, -0.2)",302.775,0.498805601,153.775,0.512193925,0.001021277,0.023143366,-0.105245587,0.000394016,0.135224447,0.822652995,10.74788571,-1.002984029,0.3189706
cluster_0,"(40, 200, 2, 0.3, -2, -0.3)",294.475,0.485131796,147.25,0.503632801,0.00095717,0.024323913,-0.122976595,0.0000934,0.128063229,0.461483308,9.701318703,-0.416328973,0.678497382
cluster_1,"(40, 200, 2, 0.3, -2, -0.3)",293.225,0.483072488,151.45,0.518140138,0.001577277,0.022653855,-0.085324056,0.000832347,0.123038423,0.741145888,6.077575518,-3.208090723,0.00198642
cluster_2,"(40, 200, 2, 0.3, -2, -0.3)",287.8,0.474135091,146.975,0.514433886,0.000995598,0.021078169,-0.089777873,0.000517971,0.103706059,0.332230619,5.004104589,-0.644624997,0.52116584
cluster_3,"(40, 200, 2, 0.3, -2, -0.3)",315.775,0.520222405,160.575,0.509899558,0.000876832,0.025037275,-0.100228291,0.000405147,0.139738589,0.710398542,7.064717588,-0.099452836,0.92106552
cluster_4,"(40, 200, 2, 0.3, -2, -0.3)",282.875,0.466021417,147,0.523946007,0.001615782,0.024617408,-0.101536426,0.000928222,0.131200185,0.481053706,6.59706193,-3.017561049,0.003607309
cluster_5,"(40, 200, 2, 0.3, -2, -0.3)",288.475,0.475247117,146.575,0.512062262,0.001011653,0.022871721,-0.102275975,0.000414542,0.124988232,0.735772105,9.784687905,-0.78659083,0.433919907
cluster_0,"(40, 200, 2, 0.4, -2, -0.4)",278.975,0.459596376,139.925,0.505578111,0.001028339,0.024418124,-0.122976595,0.000183038,0.127587605,0.455173417,9.881398974,-0.88475924,0.379502514
cluster_1,"(40, 200, 2, 0.4, -2, -0.4)",278.6,0.458978583,144,0.518900422,0.001628214,0.022690164,-0.083608221,0.000867049,0.122844825,0.77970497,5.994067574,-3.710206131,0.000397057
cluster_2,"(40, 200, 2, 0.4, -2, -0.4)",274.55,0.452306425,140.15,0.515334342,0.001023735,0.021200068,-0.08885049,0.000497745,0.101208992,0.306204202,4.897488639,-0.906747425,0.367723886
